library,profile,term,overlap_size,mean_r,median_r,auc,p_value,fdr,rank_positive
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Apical Surface,44,-0.0009050886065141768,-0.0036126335361560315,0.5125482727749495,0.3866944736855139,0.6237007640088934,31
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Adipogenesis,195,-0.0027442912288622406,-0.0013653287554921281,0.5052897993638734,0.39958652322186444,0.6243539425341632,32
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Apical Junction,191,-0.0023556062086505384,-0.00265090801394508,0.5015278455623549,0.4710109744680424,0.705832737532433,33
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Coagulation,133,-0.004334851393520727,0.0002102109049511654,0.5012626751978353,0.47996626152205446,0.705832737532433,34
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Hedgehog Signaling,35,-0.002092717674606555,-0.005321825235889698,0.4984324819036525,0.5128070263540676,0.7325814662200966,35
MSigDB_Hallmark_2020,C-604 2 uM endpoint,KRAS Signaling Up,192,-0.003698333304925023,-0.002873035713108124,0.4980251009032309,0.5375523833629177,0.7466005324484968,36
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Myogenesis,195,-0.0040182917623686285,-0.004959568989202992,0.49486064004582525,0.5976218312236556,0.7736819868739298,37
MSigDB_Hallmark_2020,C-604 2 uM endpoint,UV Response Up,155,-0.0021521402243006005,-0.005659103796965868,0.4922296849872292,0.6306598307575988,0.7736819868739298,38
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Apoptosis,158,-0.004260348640654798,-0.0027083907229350623,0.4923016262559283,0.6306843976620642,0.7736819868739298,39
MSigDB_Hallmark_2020,C-604 2 uM endpoint,UV Response Dn,143,-0.003137746467930968,-0.0028342500362534798,0.4917880736073211,0.6326039714209475,0.7736819868739298,40
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Angiogenesis,35,-0.00670724589759139,-0.0051717121276533004,0.4832182377901656,0.6344192292366224,0.7736819868739298,41
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Spermatogenesis,132,-0.0043766371153409235,-0.00371133556324452,0.48782855793925906,0.6852924276261525,0.8158243186025625,42
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Myc Targets V1,191,-0.0027403538312964085,-0.004566093150621687,0.485609325735443,0.7533607745696276,0.8730929979356193,43
MSigDB_Hallmark_2020,C-604 2 uM endpoint,IL-6/JAK/STAT3 Signaling,83,-0.006389798657721883,-0.003916739186175437,0.47630681586291435,0.7721445063110712,0.8730929979356193,44
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Allograft Rejection,183,-0.006791838238957774,-0.0008580981784623826,0.4808868368995957,0.8135024020980381,0.8730929979356193,45
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Pancreas Beta Cells,38,-0.007394107739767839,-0.007307257096190881,0.45819549748139793,0.8137241806082045,0.8730929979356193,46
MSigDB_Hallmark_2020,C-604 2 uM endpoint,KRAS Signaling Dn,191,-0.005706829950870132,-0.0016172346857606086,0.4807159118114617,0.8207074180594822,0.8730929979356193,47
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Inflammatory Response,199,-0.006241619992037494,-0.0019641275922602083,0.47741264241943576,0.8637565562023943,0.8997464127108273,48
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Mitotic Spindle,196,-0.007420028482044696,-0.005649188747474148,0.46453528204156025,0.9563744630517699,0.9632089179625032,49
MSigDB_Hallmark_2020,C-604 2 uM endpoint,Notch Signaling,32,-0.013787933768122113,-0.017302048375685435,0.4086083532289058,0.9632089179625032,0.9632089179625032,50
Reactome_2022,C-604 2 uM endpoint,Mitochondrial Translation Elongation R-HSA-5389840,81,0.03720881873579714,0.039694388064450546,0.7946726996403863,2.476047989564272e-20,3.461515089410852e-17,1
Reactome_2022,C-604 2 uM endpoint,Mitochondrial Translation Termination R-HSA-5419276,81,0.03600889559239415,0.038710682597545155,0.7870074777728753,2.1955433643802696e-19,1.5346848117018084e-16,2
Reactome_2022,C-604 2 uM endpoint,Mitochondrial Translation R-HSA-5368287,87,0.03431456706135162,0.036659167945272186,0.7730136859365621,6.9177909088663155e-19,3.223690563531703e-16,3
Reactome_2022,C-604 2 uM endpoint,Mitochondrial Translation Initiation R-HSA-5368286,81,0.034921777916901674,0.037307731255994396,0.7778815956811752,2.7423363418243165e-18,9.584465514675987e-16,4
Reactome_2022,C-604 2 uM endpoint,"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",108,0.025959669715042783,0.03196362385337852,0.7171666460869245,3.266998562934308e-15,9.134527981964325e-13,5
Reactome_2022,C-604 2 uM endpoint,Respiratory Electron Transport R-HSA-611105,87,0.02564811864959831,0.03401292819160999,0.7167127967737127,1.4317595129317886e-12,3.3359996651310676e-10,6
Reactome_2022,C-604 2 uM endpoint,rRNA Processing R-HSA-72312,172,0.01837050924021371,0.01989502909753409,0.6417501457499054,7.399949498575599e-11,1.4778756284298126e-08,7
Reactome_2022,C-604 2 uM endpoint,Complex I Biogenesis R-HSA-6799198,50,0.03125619385527727,0.04244738039743198,0.7584739143106966,1.2919368473806116e-10,2.2576596407976186e-08,8
Reactome_2022,C-604 2 uM endpoint,Translation R-HSA-72766,255,0.01339885247653164,0.019267914401517178,0.6115041934177801,4.61916251686741e-10,7.175099109534044e-08,9
Reactome_2022,C-604 2 uM endpoint,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,162,0.01724665831227846,0.017694590086657577,0.6331070357259018,2.5955919326529653e-09,3.6286375218488454e-07,10
Reactome_2022,C-604 2 uM endpoint,Fanconi Anemia Pathway R-HSA-6783310,33,0.049262176767756405,0.05116736291261204,0.7895022905505086,4.324135934334771e-09,5.495583669272736e-07,11
