gene,profile,n_models,pearson_r,p_value,fdr,rank_positive
C9orf72,MASTL dependency strength vs dependency strength,1165,-0.04222937573906731,0.1497337928435588,0.44273046843365954,14417
KLF15,MASTL dependency strength vs dependency strength,1165,-0.04225767552362779,0.14946081507125608,0.44241635624327075,14418
MAP7D2,MASTL dependency strength vs dependency strength,1165,-0.04227262271516649,0.14931678863208078,0.4421848112726704,14419
ANKRD27,MASTL dependency strength vs dependency strength,1165,-0.04228048581553549,0.1492410647415127,0.4420701235903899,14420
PSCA,MASTL dependency strength vs dependency strength,1165,-0.042285363029706126,0.14919411049420214,0.44200714257658924,14421
IL1RAPL1,MASTL dependency strength vs dependency strength,1165,-0.04228845949594699,0.14916430582879706,0.44199495650682474,14422
DGCR6,MASTL dependency strength vs dependency strength,1165,-0.04229799896770534,0.14907251331400126,0.44187517557789074,14423
CSTL1,MASTL dependency strength vs dependency strength,1165,-0.04230626391989873,0.14899301954514405,0.4417156485015782,14424
POSTN,MASTL dependency strength vs dependency strength,1165,-0.04232312227452398,0.1488309731108908,0.4414634588620285,14425
FAM131B,MASTL dependency strength vs dependency strength,1165,-0.04234223956972389,0.1486473758540451,0.4410709648487396,14426
MYCBP,MASTL dependency strength vs dependency strength,1165,-0.04234478287555761,0.14862296366606403,0.4410709648487396,14427
NACC1,MASTL dependency strength vs dependency strength,1165,-0.04235847363819063,0.14849160397023076,0.4407607927370341,14428
ADAMTS19,MASTL dependency strength vs dependency strength,1165,-0.042363175629297686,0.14844650988972238,0.4407029777640697,14429
ASF1B,MASTL dependency strength vs dependency strength,1165,-0.04238605258078673,0.14822725929091488,0.4402800015263984,14430
TFR2,MASTL dependency strength vs dependency strength,1165,-0.04239341852041851,0.14815671740630243,0.44014646283163994,14431
CXCR5,MASTL dependency strength vs dependency strength,1165,-0.04240042177097019,0.14808967266536677,0.4400232691770241,14432
ARF3,MASTL dependency strength vs dependency strength,1165,-0.04240398848616082,0.14805553606289137,0.4400232691770241,14433
RPS4X,MASTL dependency strength vs dependency strength,1165,-0.042410677334286905,0.14799153408966165,0.4400232691770241,14434
EVA1A,MASTL dependency strength vs dependency strength,1165,-0.04241182713053219,0.14798053443744083,0.4400232691770241,14435
NLRP12,MASTL dependency strength vs dependency strength,1165,-0.042412818436485776,0.14797105150082232,0.4400232691770241,14436
PDE6C,MASTL dependency strength vs dependency strength,1165,-0.04242472301555286,0.14785720726863347,0.43994040018152375,14437
SLC22A10,MASTL dependency strength vs dependency strength,1165,-0.04243001708720563,0.14780660120859615,0.4398658998776489,14438
OGDHL,MASTL dependency strength vs dependency strength,1165,-0.042441622642185074,0.14769570989705608,0.43969473603810844,14439
EPSTI1,MASTL dependency strength vs dependency strength,1165,-0.04244740118232037,0.14764051951485566,0.43967586943631237,14440
CD1E,MASTL dependency strength vs dependency strength,1165,-0.042447977652020207,0.14763501456174535,0.43967586943631237,14441
SMUG1,MASTL dependency strength vs dependency strength,1165,-0.042462756596776695,0.14749393765333008,0.4393977589542807,14442
RASSF4,MASTL dependency strength vs dependency strength,1165,-0.042479821472011674,0.14733116774742078,0.4391218749502615,14443
BHLHE40,MASTL dependency strength vs dependency strength,1165,-0.042479992798654866,0.14732953427807882,0.4391218749502615,14444
CEP120,MASTL dependency strength vs dependency strength,1165,-0.0424898024483698,0.14723602978224054,0.4390872181440017,14445
MPO,MASTL dependency strength vs dependency strength,1165,-0.04251068156683871,0.1470371632023583,0.4390027372432471,14446
KCNMA1,MASTL dependency strength vs dependency strength,1165,-0.042511537056402544,0.14702901932880122,0.4390027372432471,14447
LRIT3,MASTL dependency strength vs dependency strength,1165,-0.04251256167553362,0.14701926587165481,0.4390027372432471,14448
ZNF646,MASTL dependency strength vs dependency strength,1165,-0.04253378442427245,0.14681735539203833,0.4387004327970915,14449
JCAD,MASTL dependency strength vs dependency strength,1165,-0.042536922394898605,0.14678751912924556,0.4387004327970915,14450
COL13A1,MASTL dependency strength vs dependency strength,1165,-0.04254885524383747,0.14667410222826927,0.43868541611682155,14451
MEGF10,MASTL dependency strength vs dependency strength,1165,-0.04254952183157196,0.14666776855640878,0.43868541611682155,14452
TSPAN18,MASTL dependency strength vs dependency strength,1165,-0.042568418744784384,0.1464883039314773,0.438445508148423,14453
CREM,MASTL dependency strength vs dependency strength,1165,-0.04257585982689312,0.14641768178263087,0.438445508148423,14454
C12orf56,MASTL dependency strength vs dependency strength,1165,-0.04260591967631395,0.14613265324632146,0.43814328449803314,14455
TAF10,MASTL dependency strength vs dependency strength,1165,-0.04260756172821035,0.1461170954773486,0.43814328449803314,14456
FBXW7,MASTL dependency strength vs dependency strength,1165,-0.04260818180098975,0.1461112208711004,0.43814328449803314,14457
BCL2L10,MASTL dependency strength vs dependency strength,1165,-0.042639196167562086,0.1458176191868212,0.4377327378276168,14458
GGNBP2,MASTL dependency strength vs dependency strength,1165,-0.04264019258182152,0.14580819398047562,0.4377327378276168,14459
EPS8L3,MASTL dependency strength vs dependency strength,1165,-0.04264319585133233,0.14577978849833553,0.4377327378276168,14460
TMEM38A,MASTL dependency strength vs dependency strength,1165,-0.04265154810116942,0.14570081360823275,0.4377327378276168,14461
TYW5,MASTL dependency strength vs dependency strength,1165,-0.04266010943169393,0.14561989570555026,0.4377327378276168,14462
CDK8,MASTL dependency strength vs dependency strength,1165,-0.04266233685611982,0.1455988487109258,0.4377327378276168,14463
MFSD6L,MASTL dependency strength vs dependency strength,1165,-0.04268152152236043,0.14541766855547023,0.4374480800539097,14464
ZNF594,MASTL dependency strength vs dependency strength,1165,-0.04269798291265578,0.14526234453205683,0.4371337021741308,14465
SOCS3,MASTL dependency strength vs dependency strength,1165,-0.04272226034337412,0.14503350265763068,0.43667420016133673,14466
GRWD1,MASTL dependency strength vs dependency strength,1165,-0.04272826388567584,0.14497695512904324,0.43667420016133673,14467
IQCD,MASTL dependency strength vs dependency strength,1165,-0.042734278171656925,0.1449203233200725,0.43663909674229906,14468
DQX1,MASTL dependency strength vs dependency strength,1165,-0.04273931945511404,0.14487286655288484,0.43663909674229906,14469
ZNF649,MASTL dependency strength vs dependency strength,1165,-0.04274694705416429,0.14480108577976575,0.436585678190517,14470
CHAF1A,MASTL dependency strength vs dependency strength,1165,-0.0427577477184907,0.14469949090950654,0.4363558355139615,14471
MS4A15,MASTL dependency strength vs dependency strength,1165,-0.04276122663681035,0.14466677859011257,0.4363336709088879,14472
CDH15,MASTL dependency strength vs dependency strength,1165,-0.04277943562599708,0.1444956515268542,0.4360468670177161,14473
ARX,MASTL dependency strength vs dependency strength,1165,-0.04279639426715949,0.14433641454685178,0.4356427501515856,14474
SYPL1,MASTL dependency strength vs dependency strength,1165,-0.042811673214083135,0.1441930644976221,0.4354392630537284,14475
CEP131,MASTL dependency strength vs dependency strength,1165,-0.04281236606738781,0.14418656659762283,0.4354392630537284,14476
HAUS7,MASTL dependency strength vs dependency strength,1165,-0.042813625264883984,0.14417475783278047,0.4354392630537284,14477
SNCG,MASTL dependency strength vs dependency strength,1165,-0.04284626517944475,0.14386891871893012,0.4352239535448522,14478
ECHDC1,MASTL dependency strength vs dependency strength,1165,-0.042855683849185464,0.14378075731987347,0.4350341450810945,14479
SLC43A1,MASTL dependency strength vs dependency strength,1165,-0.04288167705307677,0.14353766827244724,0.43449550286433003,14480
ASCC2,MASTL dependency strength vs dependency strength,1165,-0.04290322331600181,0.14333640586889418,0.4342457424990509,14481
GALNTL5,MASTL dependency strength vs dependency strength,1165,-0.04291239343955699,0.14325081389276217,0.43419432738038766,14482
TMEM87A,MASTL dependency strength vs dependency strength,1165,-0.042925160667353024,0.1431317125378788,0.434110113359468,14483
DVL1,MASTL dependency strength vs dependency strength,1165,-0.04293062662076673,0.143080745622937,0.434110113359468,14484
WNT2B,MASTL dependency strength vs dependency strength,1165,-0.04294251935831182,0.1429699006432569,0.43410768984585096,14485
SCGB1D1,MASTL dependency strength vs dependency strength,1165,-0.042943364350025236,0.14296202749384102,0.43410768984585096,14486
PITPNA,MASTL dependency strength vs dependency strength,1165,-0.04295233070691312,0.14287850457865353,0.43398336736778875,14487
PPP1R2,MASTL dependency strength vs dependency strength,1165,-0.04295749463686615,0.14283041879775446,0.43398336736778875,14488
CRYZ,MASTL dependency strength vs dependency strength,1165,-0.04295848027323016,0.14282124210212918,0.43398336736778875,14489
RAD23B,MASTL dependency strength vs dependency strength,1165,-0.04297973156860818,0.14262349336251567,0.43390090083897687,14490
CLEC2D,MASTL dependency strength vs dependency strength,1165,-0.042986551698517665,0.14256007482133096,0.4338587523838984,14491
COL6A2,MASTL dependency strength vs dependency strength,1165,-0.04298664030366754,0.1425592510483249,0.4338587523838984,14492
ANKRD54,MASTL dependency strength vs dependency strength,1165,-0.0429890337533271,0.14253700023239935,0.4338587523838984,14493
NCK2,MASTL dependency strength vs dependency strength,1165,-0.04299488753677115,0.14248259148266734,0.43385318652527594,14494
C19orf67,MASTL dependency strength vs dependency strength,1165,-0.043001066387467625,0.14242517862978146,0.4337604330676138,14495
SPATA6,MASTL dependency strength vs dependency strength,1165,-0.04304008552190568,0.14206302895076367,0.4331122364112951,14496
ZNF689,MASTL dependency strength vs dependency strength,1165,-0.043054841848883696,0.1419262547430761,0.432908443750809,14497
NKX2_8,MASTL dependency strength vs dependency strength,1165,-0.043065526308797626,0.14182728513357426,0.432700232920378,14498
AANAT,MASTL dependency strength vs dependency strength,1165,-0.04307159155400916,0.14177112663900912,0.4326350591563642,14499
PCGF2,MASTL dependency strength vs dependency strength,1165,-0.043088772106922905,0.14161214340326872,0.43247883133300047,14500
GUCY2F,MASTL dependency strength vs dependency strength,1165,-0.043093736022423584,0.14156623442972702,0.43244060673455675,14501
CLEC4D,MASTL dependency strength vs dependency strength,1165,-0.04309410829484915,0.1415627919135408,0.43244060673455675,14502
ATG16L2,MASTL dependency strength vs dependency strength,1165,-0.043123223602915185,0.14129375274097777,0.4322222123321091,14503
ZSWIM5,MASTL dependency strength vs dependency strength,1165,-0.043141573634805995,0.1411243915178306,0.4320113935360779,14504
KBTBD4,MASTL dependency strength vs dependency strength,1165,-0.04314735786551896,0.14107103840101384,0.43200180574066255,14505
ERP44,MASTL dependency strength vs dependency strength,1165,-0.04315645578702165,0.14098715149342453,0.4318931130572578,14506
EFHD1,MASTL dependency strength vs dependency strength,1165,-0.04315662149513221,0.14098562394568823,0.4318931130572578,14507
PHACTR3,MASTL dependency strength vs dependency strength,1165,-0.043160566681989684,0.1409492597662522,0.4318931130572578,14508
PSKH2,MASTL dependency strength vs dependency strength,1165,-0.04317312488837108,0.14083355429000213,0.4317356500365639,14509
DDIT3,MASTL dependency strength vs dependency strength,1165,-0.04317531024004729,0.14081342692757323,0.4317356500365639,14510
LSR,MASTL dependency strength vs dependency strength,1165,-0.043187801978327715,0.14069841884947457,0.43155207664224643,14511
PFKFB4,MASTL dependency strength vs dependency strength,1165,-0.043191655204687096,0.14066295779047114,0.43152024354979773,14512
TCF21,MASTL dependency strength vs dependency strength,1165,-0.04321590336613852,0.14043996059323954,0.43106674077539575,14513
PTPN6,MASTL dependency strength vs dependency strength,1165,-0.0432195491700722,0.14040645560686665,0.43106674077539575,14514
FLT3LG,MASTL dependency strength vs dependency strength,1165,-0.04324406458977154,0.14018131800918537,0.4306633062362003,14515
CFAP95,MASTL dependency strength vs dependency strength,1165,-0.04324415296002253,0.14018050696209722,0.4306633062362003,14516
PNMA5,MASTL dependency strength vs dependency strength,1165,-0.043245766792145035,0.14016569612026777,0.4306633062362003,14517
RAI2,MASTL dependency strength vs dependency strength,1165,-0.04325972454368837,0.1400376499023267,0.4306633062362003,14518
TSPOAP1,MASTL dependency strength vs dependency strength,1165,-0.04326014300809932,0.14003381236382795,0.4306633062362003,14519
HAUS1,MASTL dependency strength vs dependency strength,1165,-0.04326190263798039,0.14001767651762706,0.4306633062362003,14520
KLHDC3,MASTL dependency strength vs dependency strength,1165,-0.043263732532492015,0.14000089785858696,0.4306633062362003,14521
TASP1,MASTL dependency strength vs dependency strength,1165,-0.043282743593447144,0.13982667313128772,0.43048999365616925,14522
SON,MASTL dependency strength vs dependency strength,1165,-0.043283595295087025,0.1398188717089635,0.43048999365616925,14523
AGAP6,MASTL dependency strength vs dependency strength,1165,-0.043285468356726475,0.13980171600332417,0.43048999365616925,14524
RMDN1,MASTL dependency strength vs dependency strength,1165,-0.04329785035479586,0.13968834776692485,0.43048999365616925,14525
MICALL1,MASTL dependency strength vs dependency strength,1165,-0.04330228970415502,0.1396477187770215,0.43048999365616925,14526
TMEM267,MASTL dependency strength vs dependency strength,1165,-0.043315958037019674,0.1395226830304471,0.43040133384540286,14527
SMAP1,MASTL dependency strength vs dependency strength,1165,-0.043316398491169264,0.13951865525735466,0.43040133384540286,14528
IGLON5,MASTL dependency strength vs dependency strength,1165,-0.04331743595874695,0.13950916839381255,0.43040133384540286,14529
COMMD9,MASTL dependency strength vs dependency strength,1165,-0.04333476286072808,0.13935080015052118,0.4303410079051473,14530
LRRN3,MASTL dependency strength vs dependency strength,1165,-0.043337767012904434,0.13932335620271252,0.4303410079051473,14531
MAGEB3,MASTL dependency strength vs dependency strength,1165,-0.04335317725829176,0.13918264371812825,0.4301236217939066,14532
SLC35G3,MASTL dependency strength vs dependency strength,1165,-0.04336690952246941,0.13905734514924653,0.4298136122794893,14533
USP35,MASTL dependency strength vs dependency strength,1165,-0.043367025388135555,0.1390562883146005,0.4298136122794893,14534
VTI1A,MASTL dependency strength vs dependency strength,1165,-0.04337281268261935,0.1390035090666092,0.4298016480916507,14535
RAB11FIP1,MASTL dependency strength vs dependency strength,1165,-0.04337349813456223,0.13899725886942688,0.4298016480916507,14536
USF1,MASTL dependency strength vs dependency strength,1165,-0.04340718678924515,0.13869033988735438,0.4291418358672743,14537
GJA9,MASTL dependency strength vs dependency strength,1165,-0.04341624856011354,0.13860787207307673,0.4289638120426717,14538
SEC16B,MASTL dependency strength vs dependency strength,1165,-0.043418434368497946,0.1385879854906667,0.4289638120426717,14539
C1QC,MASTL dependency strength vs dependency strength,1165,-0.04342302079715863,0.13854626509303225,0.4289638120426717,14540
KLRC4,MASTL dependency strength vs dependency strength,1165,-0.043430947940964526,0.13847417870205403,0.4289638120426717,14541
SNX20,MASTL dependency strength vs dependency strength,1165,-0.04343372645769606,0.13844891877315288,0.4289638120426717,14542
FBXL20,MASTL dependency strength vs dependency strength,1165,-0.043442737079387984,0.1383670261983442,0.4289638120426717,14543
RTF1,MASTL dependency strength vs dependency strength,1165,-0.04344852204020631,0.1383144695281641,0.4289638120426717,14544
NYAP1,MASTL dependency strength vs dependency strength,1165,-0.043457516719321826,0.1382327829141265,0.42888310139849095,14545
ERMAP,MASTL dependency strength vs dependency strength,1165,-0.04346305152585324,0.13818253614049156,0.4288045367534301,14546
YPEL4,MASTL dependency strength vs dependency strength,1165,-0.04346478574744608,0.13816679520547034,0.4288045367534301,14547
ORMDL2,MASTL dependency strength vs dependency strength,1165,-0.043467383913599715,0.13814321512438368,0.4288045367534301,14548
SLC9A4,MASTL dependency strength vs dependency strength,1165,-0.04352229043521883,0.13764562605272637,0.4276026535645394,14549
RAB29,MASTL dependency strength vs dependency strength,1165,-0.04352581566749581,0.13761372592616197,0.4276026535645394,14550
AVPR1B,MASTL dependency strength vs dependency strength,1165,-0.04353634486974506,0.13751848017363114,0.4274377475893677,14551
TLX2,MASTL dependency strength vs dependency strength,1165,-0.04353801473271513,0.13750337948202068,0.4274377475893677,14552
NPM3,MASTL dependency strength vs dependency strength,1165,-0.04354365463196203,0.13745238690477646,0.4274377475893677,14553
NPC1,MASTL dependency strength vs dependency strength,1165,-0.0435453741051623,0.13743684335935227,0.4274377475893677,14554
PAX2,MASTL dependency strength vs dependency strength,1165,-0.04355585117784848,0.13734216287334725,0.42727569079078953,14555
GJB7,MASTL dependency strength vs dependency strength,1165,-0.04355655297532352,0.13733582258015678,0.42727569079078953,14556
RPAP2,MASTL dependency strength vs dependency strength,1165,-0.04359030514994121,0.13703115924000117,0.4266800935786751,14557
DUSP15,MASTL dependency strength vs dependency strength,1165,-0.04359840491307661,0.13695812441488184,0.4266800935786751,14558
TIFAB,MASTL dependency strength vs dependency strength,1165,-0.04361743150877617,0.13678668130886895,0.42639573568359873,14559
EXTL2,MASTL dependency strength vs dependency strength,1165,-0.04366561096211484,0.136353289894508,0.42581630048014446,14560
CALCOCO1,MASTL dependency strength vs dependency strength,1165,-0.043671789740227125,0.13629778624007732,0.42572024591036495,14561
TUBA8,MASTL dependency strength vs dependency strength,1165,-0.04367216307456583,0.13629443315447057,0.42572024591036495,14562
ZNF641,MASTL dependency strength vs dependency strength,1165,-0.04367734818927285,0.13624786985408288,0.42571891626764286,14563
RAP1GDS1,MASTL dependency strength vs dependency strength,1165,-0.043688014216113465,0.13615212549884562,0.4254970330757748,14564
HEY1,MASTL dependency strength vs dependency strength,1165,-0.04371216678887111,0.1359355099341408,0.4251289788960113,14565
ZDHHC12,MASTL dependency strength vs dependency strength,1165,-0.043718409137139494,0.13587956784554953,0.4251289788960113,14566
SQSTM1,MASTL dependency strength vs dependency strength,1165,-0.043753224425631565,0.13556788906073777,0.42467406471247865,14567
PAWR,MASTL dependency strength vs dependency strength,1165,-0.043775454986320635,0.1353691618971101,0.4243606161220631,14568
CSAD,MASTL dependency strength vs dependency strength,1165,-0.04377995156486397,0.13532899266881174,0.4243120083605316,14569
CALB2,MASTL dependency strength vs dependency strength,1165,-0.043785279510767,0.13528140850227877,0.42424012976179437,14570
TRPV6,MASTL dependency strength vs dependency strength,1165,-0.04380081332215402,0.13514274889925773,0.4239598563207203,14571
RCC1L,MASTL dependency strength vs dependency strength,1165,-0.04380179831799407,0.13513396022091215,0.4239598563207203,14572
PTRH1,MASTL dependency strength vs dependency strength,1165,-0.04380796870947286,0.13507891460648452,0.4239142004542064,14573
ATP2A3,MASTL dependency strength vs dependency strength,1165,-0.043814907004015004,0.13501703925455938,0.423797325914147,14574
JARID2,MASTL dependency strength vs dependency strength,1165,-0.04383781456668507,0.13481290612155009,0.4235429578004288,14575
UBA6,MASTL dependency strength vs dependency strength,1165,-0.04384464010747367,0.13475212867317427,0.4234742053606008,14576
LRFN5,MASTL dependency strength vs dependency strength,1165,-0.04390146402066008,0.1342469657049113,0.4224592643108275,14577
FBXL13,MASTL dependency strength vs dependency strength,1165,-0.04390664499220017,0.13420097986690765,0.4224592643108275,14578
GNPAT,MASTL dependency strength vs dependency strength,1165,-0.04394446713052293,0.13386564246545168,0.4218766281325574,14579
CCDC85B,MASTL dependency strength vs dependency strength,1165,-0.04394460427660293,0.13386442768438875,0.4218766281325574,14580
GALNT17,MASTL dependency strength vs dependency strength,1165,-0.043944667231748856,0.1338638700576017,0.4218766281325574,14581
CCDC86,MASTL dependency strength vs dependency strength,1165,-0.04394662302439287,0.13384654746894317,0.4218766281325574,14582
TEC,MASTL dependency strength vs dependency strength,1165,-0.043946791203396514,0.13384505797691854,0.4218766281325574,14583
SLC7A3,MASTL dependency strength vs dependency strength,1165,-0.043948178879267975,0.13383276839319447,0.4218766281325574,14584
BCLAF1,MASTL dependency strength vs dependency strength,1165,-0.04398716646380326,0.1334878413879538,0.42130339813582046,14585
MYLK3,MASTL dependency strength vs dependency strength,1165,-0.04400007408597953,0.13337379788334852,0.42117526042311454,14586
ZNF579,MASTL dependency strength vs dependency strength,1165,-0.04401159281963515,0.13327208930908793,0.42099469157707403,14587
DYM,MASTL dependency strength vs dependency strength,1165,-0.0440156867017084,0.13323595542940267,0.42097178644764804,14588
CYP2W1,MASTL dependency strength vs dependency strength,1165,-0.0440157498526174,0.13323539809910392,0.42097178644764804,14589
DONSON,MASTL dependency strength vs dependency strength,1165,-0.0440238859549419,0.13316360903600777,0.42097178644764804,14590
ST3GAL5,MASTL dependency strength vs dependency strength,1165,-0.044025145998160195,0.13315249369376886,0.42097178644764804,14591
PGGT1B,MASTL dependency strength vs dependency strength,1165,-0.044033844057560514,0.13307578421641839,0.42092954433889723,14592
BCL6,MASTL dependency strength vs dependency strength,1165,-0.04403953855154126,0.13302558213679566,0.420851578001263,14593
PLSCR4,MASTL dependency strength vs dependency strength,1165,-0.044041717145208964,0.133006379749472,0.420851578001263,14594
GSDME,MASTL dependency strength vs dependency strength,1165,-0.04404723879207607,0.1329577208870262,0.420851578001263,14595
BFAR,MASTL dependency strength vs dependency strength,1165,-0.04404726816241762,0.13295746210115608,0.420851578001263,14596
SLC38A9,MASTL dependency strength vs dependency strength,1165,-0.04409003220491593,0.13258107553256548,0.420108642497118,14597
RAPSN,MASTL dependency strength vs dependency strength,1165,-0.04409323318895359,0.13255293534269533,0.420108642497118,14598
CCDC183,MASTL dependency strength vs dependency strength,1165,-0.04411657040343628,0.13234791501050558,0.4197382255104417,14599
NUP98,MASTL dependency strength vs dependency strength,1165,-0.044120725628634734,0.13231143658123995,0.4197382255104417,14600
PEX39,MASTL dependency strength vs dependency strength,1165,-0.0441379205134693,0.13216056658468966,0.41942268723907045,14601
KHDC3L,MASTL dependency strength vs dependency strength,1165,-0.044147034709406535,0.13208065152073103,0.4193533059236426,14602
CCL5,MASTL dependency strength vs dependency strength,1165,-0.044170651570618544,0.13187374820600203,0.41884958451993803,14603
PSMB4,MASTL dependency strength vs dependency strength,1165,-0.04421222218132931,0.1315101645930668,0.4183020594733305,14604
GSG1L,MASTL dependency strength vs dependency strength,1165,-0.04422986901128272,0.13135605726036462,0.4180261948034245,14605
FABP6,MASTL dependency strength vs dependency strength,1165,-0.044238638764060645,0.13127952424558567,0.4180146094986222,14606
SMCO4,MASTL dependency strength vs dependency strength,1165,-0.04424962221883253,0.13118372111578258,0.41786423589630134,14607
OGFR,MASTL dependency strength vs dependency strength,1165,-0.04426334007087454,0.1310641432652089,0.417715361381003,14608
DNAJC4,MASTL dependency strength vs dependency strength,1165,-0.044272117063691045,0.13098767894015298,0.4176263951976264,14609
C9orf40,MASTL dependency strength vs dependency strength,1165,-0.04429535377109091,0.13078540978010458,0.41722189659349423,14610
AP5B1,MASTL dependency strength vs dependency strength,1165,-0.04430649096737642,0.130688549358411,0.4170591361829165,14611
MFN1,MASTL dependency strength vs dependency strength,1165,-0.04431039696219715,0.13065459200884386,0.417028126330269,14612
USE1,MASTL dependency strength vs dependency strength,1165,-0.04431828534994944,0.13058603397462493,0.417028126330269,14613
MAP3K1,MASTL dependency strength vs dependency strength,1165,-0.044332569061244956,0.13046196506983124,0.41687734900842804,14614
GRM8,MASTL dependency strength vs dependency strength,1165,-0.044389483355351436,0.12996851205093196,0.41576390504355404,14615
TBATA,MASTL dependency strength vs dependency strength,1165,-0.04439023323946926,0.12996202014618063,0.41576390504355404,14616
STAC3,MASTL dependency strength vs dependency strength,1165,-0.04439815072456975,0.12989349214775694,0.41567850426153463,14617
DLEU7,MASTL dependency strength vs dependency strength,1165,-0.044401321399873746,0.12986605694287082,0.415668026724679,14618
PNRC1,MASTL dependency strength vs dependency strength,1165,-0.04442919520900208,0.12962506388307862,0.4150511072109594,14619
REST,MASTL dependency strength vs dependency strength,1165,-0.04443658690693285,0.12956121450633995,0.41492388949498743,14620
SLF1,MASTL dependency strength vs dependency strength,1165,-0.04444039446583817,0.12952833438796144,0.41489582290271615,14621
GXYLT2,MASTL dependency strength vs dependency strength,1165,-0.04445019337038209,0.12944374584969118,0.41477932642914644,14622
ARHGAP18,MASTL dependency strength vs dependency strength,1165,-0.044462892022584834,0.12933418913329262,0.41477932642914644,14623
CCDC184,MASTL dependency strength vs dependency strength,1165,-0.044466975406038244,0.1292989753199054,0.4147789616639292,14624
UNC13C,MASTL dependency strength vs dependency strength,1165,-0.04448938413138496,0.12910586190116372,0.4143714434300216,14625
MYO10,MASTL dependency strength vs dependency strength,1165,-0.044508655392494434,0.12893996547740744,0.414322342311906,14626
TLCD3B,MASTL dependency strength vs dependency strength,1165,-0.044532973209024974,0.12873086194253586,0.413805259502875,14627
C6orf58,MASTL dependency strength vs dependency strength,1165,-0.0445751292390937,0.12836899520293243,0.4131051615172558,14628
IRF1,MASTL dependency strength vs dependency strength,1165,-0.04459772863331676,0.12817532774514637,0.4127241348536781,14629
PABPC1L,MASTL dependency strength vs dependency strength,1165,-0.044642385084457045,0.1277933075579442,0.41194604894638787,14630
VWA7,MASTL dependency strength vs dependency strength,1165,-0.04465764600016684,0.12766295874980207,0.4116801391436916,14631
LIPE,MASTL dependency strength vs dependency strength,1165,-0.04467869924813815,0.12748330515678102,0.4113321046356453,14632
RAC2,MASTL dependency strength vs dependency strength,1165,-0.04469572435240398,0.12733816859837907,0.4112494560853226,14633
KIF4B,MASTL dependency strength vs dependency strength,1165,-0.044698235345442275,0.1273167736135594,0.4112494560853226,14634
KY,MASTL dependency strength vs dependency strength,1165,-0.04472039199389274,0.1271281083298235,0.41087957462075586,14635
TRIM10,MASTL dependency strength vs dependency strength,1165,-0.04472134159366508,0.12712002728501293,0.41087957462075586,14636
PGM5,MASTL dependency strength vs dependency strength,1165,-0.04474029487263502,0.12695881935235578,0.4107954726608857,14637
IMPDH2,MASTL dependency strength vs dependency strength,1165,-0.04477445587046213,0.12666866287182496,0.4102545980757936,14638
CRYBA1,MASTL dependency strength vs dependency strength,1165,-0.044782264936281846,0.12660240673041515,0.4102400495172324,14639
TMEM108,MASTL dependency strength vs dependency strength,1165,-0.04479181620752179,0.12652140545770443,0.41022884649346913,14640
KIF4A,MASTL dependency strength vs dependency strength,1165,-0.0447921649318566,0.1265184488009933,0.41022884649346913,14641
CHST8,MASTL dependency strength vs dependency strength,1165,-0.04479778903628579,0.1264707722928697,0.4102192998730261,14642
ARGFX,MASTL dependency strength vs dependency strength,1165,-0.04481409918439309,0.12633258734497108,0.410008441802478,14643
F2R,MASTL dependency strength vs dependency strength,1165,-0.04482010811599706,0.12628170730602656,0.4099925443466467,14644
FAM227B,MASTL dependency strength vs dependency strength,1165,-0.04482519706711673,0.12623862957689852,0.4099300459118464,14645
OPA3,MASTL dependency strength vs dependency strength,1165,-0.04482547133141807,0.126236308267259,0.4099300459118464,14646
CFAP119,MASTL dependency strength vs dependency strength,1165,-0.04483523944616342,0.12615365484784807,0.4098163261257858,14647
DRG1,MASTL dependency strength vs dependency strength,1165,-0.044857136550592015,0.12596852429178232,0.40957313394868566,14648
TFG,MASTL dependency strength vs dependency strength,1165,-0.04487358870478151,0.1258295675461328,0.40937440999691166,14649
CBFA2T2,MASTL dependency strength vs dependency strength,1165,-0.04487902213595005,0.12578370238214204,0.409302594246713,14650
ID4,MASTL dependency strength vs dependency strength,1165,-0.04488061722378866,0.12577024025456063,0.409302594246713,14651
SLC35A3,MASTL dependency strength vs dependency strength,1165,-0.044883403453309205,0.125746727889628,0.409302594246713,14652
ZNF302,MASTL dependency strength vs dependency strength,1165,-0.04489632422763694,0.12563773708237205,0.40913716236326503,14653
AQP7,MASTL dependency strength vs dependency strength,1165,-0.044910594129902476,0.12551745139892911,0.4089776958081774,14654
RFXAP,MASTL dependency strength vs dependency strength,1165,-0.044931425886007265,0.12534201464612058,0.40879317914158453,14655
CEP162,MASTL dependency strength vs dependency strength,1165,-0.04494512693868483,0.1252267339265334,0.4085721089459664,14656
HSBP1L1,MASTL dependency strength vs dependency strength,1165,-0.04497249290381415,0.12499672366122357,0.4079764055905312,14657
MAP3K11,MASTL dependency strength vs dependency strength,1165,-0.044981336291336674,0.12492246557390495,0.4078114037444897,14658
FAM24B,MASTL dependency strength vs dependency strength,1165,-0.04498504488457591,0.1248913346738691,0.40778715538607785,14659
TESMIN,MASTL dependency strength vs dependency strength,1165,-0.044994197095687166,0.1248145344740064,0.40761375305444303,14660
PSMB11,MASTL dependency strength vs dependency strength,1165,-0.044998173588511915,0.12478117744978752,0.4075821866045461,14661
