model_id,cell_line_name,oncotree_lineage,oncotree_primary_disease,oncotree_subtype,median_l2fc,growth_fraction,c604_sensitivity
ACH-000020,MHH-CALL-2,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-0.236780190761038,0.8486371903496491,-0.8486371903496491
ACH-000267,HDLM-2,Lymphoid,Hodgkin Lymphoma,Hodgkin Lymphoma,0.365067159732904,1.2879415838293737,-1.2879415838293737
ACH-000336,OCI-AML3,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,0.256809922803767,1.194833773376872,-1.194833773376872
ACH-000338,SR-786,Lymphoid,Mature T and NK Neoplasms,Anaplastic Large-Cell Lymphoma ALK Positive,-0.273618544757236,0.827242066158788,-0.827242066158788
ACH-001131,MS-1,Skin,Merkel Cell Carcinoma,Merkel Cell Carcinoma,-0.134888262888108,0.9107403679424891,-0.9107403679424891
ACH-001541,KMS-28PE,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,-0.378170187955857,0.7694128407087802,-0.7694128407087802
ACH-001553,ACH-001553,,,,0.161953932232739,1.118801375187349,-1.118801375187349
ACH-001613,OCI-AML4,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-0.936602187346477,0.522461926643815,-0.522461926643815
ACH-001645,SEKI,Skin,Melanoma,Melanoma,-0.727053785809819,0.6041363981746047,-0.6041363981746047
ACH-001680,U-698-M,Lymphoid,Non-Hodgkin Lymphoma,Non-Hodgkin Lymphoma,0.797356505796332,1.7379137748330018,-1.7379137748330018
ACH-001708,WSU-FSCCL,Lymphoid,Mature B-Cell Neoplasms,Follicular Lymphoma,-2.84724514357739,0.13896128030213295,-0.13896128030213295
ACH-002059,P30/OHK,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-0.0048062641969703,0.9966740946400768,-0.9966740946400768
ACH-002485,MAVER-1,Lymphoid,Mature B-Cell Neoplasms,Mantle Cell Lymphoma,0.61636433287021,1.533007051259769,-1.533007051259769
ACH-002500,Z-138,Lymphoid,Mature B-Cell Neoplasms,Mantle Cell Lymphoma,-0.0734263521050615,0.950378199436276,-0.950378199436276
ACH-002946,UKE-1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,-2.85657604259809,0.1380654225130594,-0.1380654225130594
ACH-003101,Z-119,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-1.37344158794379,0.38596940884799774,-0.38596940884799774
ACH-003102,ACH-003102,,,,-0.984445015944648,0.5054201137078606,-0.5054201137078606
ACH-003103,Z-181,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,B-Cell Acute Lymphoblastic Leukemia,-1.6931208752816,0.30925720766888004,-0.30925720766888004
ACH-003106,RC,Lymphoid,Mature B-Cell Neoplasms,Germinal Center B-Cell Type,-2.06663378074777,0.2387158423911645,-0.2387158423911645
ACH-003108,HF,Lymphoid,Mature B-Cell Neoplasms,Germinal Center B-Cell Type,-1.97907843953174,0.2536518451838992,-0.2536518451838992
ACH-003489,ACH-003489,,,,-0.410896745433726,0.7521557060118035,-0.7521557060118035
ACH-003491,ACH-003491,,,,0.03434765939839,1.0240936558958578,-1.0240936558958578
ACH-003515,ACH-003515,,,,-0.20129285041617,0.8697707813739627,-0.8697707813739627
ACH-003539,ACH-003539,,,,-1.13043427079442,0.4567782079763106,-0.4567782079763106
